hhid,zone,state,lga,settlement,_geo_latitude,_geo_longitude,tot_population,med_temperature,med_precipitation,med_awi,med_spending,urca_2,urca_3,urca_4,urca_5,urca_6,urca_7,urca_9,urca_10,urca_11,urca_12,urca_13,urca_16,urca_18,electrification_prop_ti
acb5c783-1780-4439-8810-2797e54f1d38,South South,Rivers,obio/akpor,Rumuolumeni,4.8184947,6.9570472,49227.91796875,299.7369384765625,0.0071536097675561,1.2763567555880395,4.600245790724868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6810d155-6868-4146-bbf0-4c8ec1f393bf,South South,Rivers,obio/akpor,Rumuolumeni,4.8193506,6.9568274,48455.8125,299.7369384765625,0.0071536097675561,1.2764482219805946,4.600245790724868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
54907021-bc67-4f23-b176-d2bf199579bd,South South,Rivers,obio/akpor,Ogbogoro Road,4.8201293,6.9571618,48363.2265625,299.7369384765625,0.0071536097675561,1.2764482219805946,4.600245790724868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a171a256-9f18-4170-a3d0-bd004d0d9873,South South,Rivers,obio/akpor,Rumuolumeni,4.8180423,6.9571058,49773.046875,299.7369384765625,0.0071536097675561,1.2763567555880395,4.600245790724868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
e0a3b8c8-2fa5-43ef-ba81-a22af41a6d4f,North Central,Federal Capital Territory,abaji,Naharati sabo,8.4609911,6.9425172,45451.23046875,302.0965270996094,0.0022826117929071,0.2013368404974469,2.4401510331234872,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3076923076923077
d3b28036-6d0d-447f-a695-51ae35c3b76e,North Central,Federal Capital Territory,abaji,Naharati sabo,8.4608516,6.9430079,45593.875,302.0965270996094,0.0022826117929071,0.2013368404974469,2.4401510331234872,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3076923076923077
faf6f62f-21f8-4cb8-b54b-5e6b0eb5fcb4,North Central,Kogi,kogi,Elaite,7.6610811,6.7068045,6894.76171875,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
8ad10813-d55f-487c-852e-a6bd3a046f51,North Central,Kogi,ajaokuta,Elaite,7.6612509,6.707404,6831.20947265625,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
4a9cc61c-1f07-46b4-9b48-5552edcd66b0,North Central,Kogi,ajaokuta,Elaite,7.6623336,6.7076567,6776.2158203125,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
41a1c4bb-fafe-48ab-a308-7bed5acf348d,North Central,Kogi,ajaokuta,Elaite,7.6632437,6.7071989,6682.861328125,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
afe6cbf8-60db-44ba-9ded-25048297fb8b,North Central,Kogi,kogi,Elaite,7.6635749,6.707207,6682.8623046875,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
03200b86-cf74-4ac0-b2ae-553ceee09eea,North Central,Kogi,ajaokuta,Elaite,7.6619572,6.7060911,6716.07958984375,301.8993835449219,0.0015436284011229,0.279457296582804,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4545454545454545
34eba88e-8f1e-498d-a144-155597a27768,North Central,Kogi,kogi,Elaite,7.6621732,6.7071242,6752.95849609375,301.8993835449219,0.0015436284011229,0.284072360146977,2.6214017817917443,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5
1814db30-61e5-4424-813f-8dc8c43d6a27,North West,Kaduna,kagarko,Ungwan garke,9.5502723,7.9269056,5104.1552734375,298.91436767578125,0.0037085034418851,0.0691377463359654,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
aef3a289-6ebf-4bc0-a25c-fa9d33446ff7,North West,Kaduna,kagarko,Ungwan garke,9.5511425,7.9267989,5023.84033203125,298.91436767578125,0.0037085034418851,0.0691377463359654,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
a69c58a0-0203-42b9-af9e-2c115bdde00e,North West,Kaduna,kagarko,Ungwan garke,9.5512512,7.9270111,5023.84033203125,298.91436767578125,0.0037085034418851,0.0691377463359654,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
159b1897-69ab-4478-a540-8d8397443c82,North West,Kaduna,kagarko,Ungwan garke,9.551153,7.9278248,4984.20361328125,298.91436767578125,0.0037085034418851,0.0691377463359654,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
653503ec-a74a-4bbf-8de6-55a1be6c6a8a,North West,Kaduna,kagarko,Ungwan garke,9.5510227,7.9277369,5023.84033203125,298.91436767578125,0.0037085034418851,0.0691377463359654,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
cbfad9d4-d6f4-40b0-b66b-2ca25d604862,North West,Kaduna,kagarko,Ungwan garke,9.5514283,7.9282358,4943.017578125,298.91436767578125,0.0037085034418851,0.0691377463359654,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
d94bfee0-4ec6-487c-88a6-a6580c53aef9,North West,Kaduna,kagarko,Ungwan garke,9.551439,7.9286736,4914.98779296875,298.91436767578125,0.0037085034418851,0.0664363781767455,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
a8ddf864-1cd4-4f7b-8ec0-cbc5688fc71b,North West,Kaduna,kagarko,Ungwan Garke,9.5500153,7.9263998,5137.478515625,298.6324768066406,0.0035404171794652,0.0664363781767455,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
b81c1431-e72f-40a5-b6d9-d347ff30a309,North West,Kaduna,kagarko,Ungwan  Garke,9.5498061,7.927042,5137.478515625,298.6324768066406,0.0035404171794652,0.0691377463359654,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
e9529546-92de-4cab-b80c-ff3db8274a56,North West,Kaduna,kagarko,Ungwan  Garke,9.5502771,7.9276872,5089.2509765625,298.91436767578125,0.0037085034418851,0.0664363781767455,2.156270998186058,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
d5edfab7-aef1-431d-b835-d6303a8130b4,North West,Kaduna,kagarko,Ungwan Garke,9.5512612,7.9300078,4878.09375,298.91436767578125,0.0037085034418851,0.0664363781767455,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
669cf83a-2e3d-4afb-a60b-d4e772993278,North West,Kaduna,kagarko,Kenyi 1,9.5515349,7.9286249,4914.9873046875,298.91436767578125,0.0037085034418851,0.0664363781767455,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
7000227f-6f85-4c43-837b-f63a39708ddf,North West,Kaduna,kagarko,Ungwan Garke,9.5520951,7.9301069,4752.2109375,298.91436767578125,0.0037085034418851,0.070800906739988,2.1767186604326763,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
fd099105-c7f1-4cc0-bf5a-09055f33fb97,North Central,Niger,katcha,Gada,9.3824663,6.3494581,1977.423828125,302.2593688964844,0.0016819570446386,0.0640596492778952,2.1433250067357985,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
3cc07e4f-b2f9-429c-8ea9-6622561285f1,North Central,Niger,katcha,Gada,9.3822573,6.3495926,1972.4949951171875,302.2593688964844,0.0016819570446386,0.0640596492778952,2.1433250067357985,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
04d66e44-8c55-4179-a88c-163673f6de4b,North Central,Niger,katcha,Gada,9.3825214,6.3494411,1977.423828125,302.2593688964844,0.0016819570446386,0.0882111298994611,2.1433250067357985,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
619e0588-0238-4abf-9685-7d6000d87103,North West,Kaduna,kagarko,Alukuchi/kasan catholic church,9.4208569,7.3518397,6167.525390625,299.5550231933594,0.003270071465522,0.5876146341685773,2.8577971179023653,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
b2b87e7a-f7e9-4240-9c2e-4cc3952b11db,North West,Kaduna,kagarko,Ungwar catholic,9.4210903,7.3514521,6514.615234375,299.5550231933594,0.003270071465522,0.6021349929868136,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
566151b1-93cf-4134-b242-7f8227a93c7c,North West,Kaduna,kagarko,Kasan catholic church,9.4225539,7.3524947,6579.7119140625,299.5550231933594,0.003270071465522,0.6155158813875631,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
00147ada-cbd4-4bc9-8b65-b07ec403cf7e,North West,Kaduna,kagarko,Ungwar koro,9.4224772,7.3533896,6010.9560546875,299.5550231933594,0.003270071465522,0.6197405591473713,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3636363636363636
b3cfe811-7696-4ed9-bc7a-404ceb19c008,North West,Kaduna,kagarko,Bayan catholic church,9.4231254,7.3524009,6827.7412109375,299.5550231933594,0.003270071465522,0.6157512771023216,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
42af3064-7ee8-4ece-872c-a533e6b6fb67,North West,Kaduna,kagarko,Bayan catholic,9.4235732,7.3534845,6259.3603515625,299.5550231933594,0.003270071465522,0.6197405591473713,2.915917242767534,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3333333333333333
28597b21-1e6d-4faa-8dcd-41737f4854c9,North West,Kaduna,kagarko,Bayan catholic church,9.4240959,7.3528424,6829.39697265625,299.5550231933594,0.003270071465522,0.6197405591473713,2.915917242767534,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3333333333333333
8cc3be87-e386-43f4-b1f2-fe75e5ab379f,North West,Kaduna,kagarko,Bayan catholic church,9.4233416,7.3524565,6913.685546875,299.5550231933594,0.003270071465522,0.6197405591473713,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4166666666666667
c46c160a-da65-48ab-a8a7-9fb569722734,North West,Kaduna,kagarko,Angwan koro,9.4208412,7.3510195,6607.65625,299.5550231933594,0.003270071465522,0.5944305262302698,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
b8b22829-8c6e-4551-925f-ac765248ff98,North West,Kaduna,kagarko,Angwan koro,9.4204819,7.3508039,6528.1796875,299.5550231933594,0.003270071465522,0.5944305262302698,2.8577971179023653,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
9d948b1b-5abf-473a-87df-adb873247713,North West,Kaduna,kagarko,Angwan koro,9.4210647,7.3504472,7080.95166015625,299.5550231933594,0.003270071465522,0.6021349929868136,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5
f3c666d8-d4c5-49f4-a9c4-ac642c837c45,North West,Kaduna,kagarko,Angwan koro,9.4232055,7.3500019,7984.6650390625,299.5550231933594,0.003270071465522,0.6025988960897704,2.915917242767534,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4615384615384615
177140aa-62df-4fbb-816d-30eab43ad361,North West,Kaduna,kagarko,Angwan koro,9.4225794,7.350275,7638.7392578125,299.5550231933594,0.003270071465522,0.6089810701346882,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4615384615384615
d2231468-4c1f-442d-bfb1-ce514582f5ca,North West,Kaduna,kagarko,Unguwan koro,9.4221199,7.3497454,7710.53466796875,299.8461303710937,0.0032167907338589,0.6026816545965717,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4615384615384615
2a1a4815-b31d-408f-9781-6d8eab5eef2d,North West,Kaduna,kagarko,Angwan koro,9.4216684,7.3496239,7590.63330078125,299.8461303710937,0.0032167907338589,0.6026816545965717,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4615384615384615
600a00b5-efdc-43cb-9d94-1da3189ec7de,North West,Kaduna,kagarko,Angwan koro,9.4211309,7.3501026,7226.76171875,299.5550231933594,0.003270071465522,0.6021349929868136,2.878368297543391,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5
8510ffbc-6e9b-4ba9-850b-4567c5f0290d,South South,Delta,ughelli_south,Imode,5.4220508,5.8713097,21460.23046875,299.7386169433594,0.0073647503741085,0.9530132955694882,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
dc2ee969-16bf-47e9-9950-d72d01029bf2,South South,Delta,ughelli_south,Imode,5.4214998,5.8717181,21342.431640625,299.7386169433594,0.0073647503741085,0.9530132955694882,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
57916a2e-c216-40bc-89b3-5e612ec184dd,South South,Delta,ughelli_south,Imode,5.4215242,5.8709262,21073.189453125,299.7386169433594,0.0073647503741085,0.9530132955694882,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6cee1dd7-54de-4e4e-9735-21fe35e97584,South South,Delta,ughelli_south,Imode,5.4208122,5.8701316,20711.7265625,299.7386169433594,0.0073647503741085,0.9382761893334546,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
da92a7d0-230e-46a3-b5ce-4377fa0f44c6,South South,Delta,ughelli_south,Imode,5.4204898,5.8696579,20559.53515625,299.7386169433594,0.0073647503741085,0.9382761893334546,3.3190458594701533,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a29c4bca-1569-4db4-a32d-01ba96871290,South South,Delta,ughelli_south,Imode,5.4198292,5.8701552,20389.74609375,299.7386169433594,0.0073647503741085,0.9382761893334546,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
e2c5dd82-603a-4e93-b28b-3cf5ab7f6955,South South,Delta,ughelli_south,Imode,5.421476,5.8714516,21258.541015625,299.7386169433594,0.0073647503741085,0.9530132955694882,3.313843617141829,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f1b5bf02-4753-424c-8399-c02e03af076a,South South,Delta,ughelli_south,Imode,5.4208028,5.8697132,20556.5078125,299.7386169433594,0.0073647503741085,0.9382761893334546,3.3190458594701533,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
d0964788-994a-43bb-aaa8-726f9afa616e,North Central,Niger,tafa,Katape,9.3024197,7.2445908,20881.98046875,300.05194091796875,0.0029558534733951,0.8694177563684533,3.28246719638616,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
0a8673ff-4d15-45d3-8f2e-3031d7045e27,North Central,Niger,tafa,Unguwan gwari,9.3022535,7.2444977,20859.0078125,300.05194091796875,0.0029558534733951,0.8694177563684533,3.28246719638616,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
08a48ec7-628a-47e0-a6fc-10113617d21a,North Central,Niger,tafa,Katampe,9.3020208,7.2443319,20813.76171875,300.05194091796875,0.0029558534733951,0.8694177563684533,3.28246719638616,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1ca2fe0b-5734-4e14-9162-6c6dec0847d8,North Central,Niger,tafa,Ang court,9.3025251,7.2418466,21148.23828125,300.05194091796875,0.0029558534733951,0.8715962846910436,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
8c92cd3d-c809-4a11-976d-b4a468dd8a25,North Central,Niger,tafa,Unguwan gwari,9.3022712,7.2445076,20853.69921875,300.05194091796875,0.0029558534733951,0.8694177563684533,3.28246719638616,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
94dc1afa-9fcd-441a-a32c-e52c1442e466,North Central,Niger,tafa,Unguwar Gwari,9.3044698,7.2394781,21490.431640625,300.05194091796875,0.0029558534733951,0.8705070205297485,3.359632230319914,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c74abb69-9610-4df2-bfd1-b8f5c070d859,North Central,Niger,tafa,Katanfe,9.3019849,7.2426701,20983.080078125,300.05194091796875,0.0029558534733951,0.8705070205297485,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a69f4cee-1002-43c4-8aeb-a19f5f274162,North Central,Kogi,adavi,Osara,7.6778728,6.4171846,8672.22265625,301.55230712890625,0.0017045700224116,-0.0159660920526186,2.134533746321956,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5833333333333334
626f49d6-e315-4ebe-86ed-c68e4b195171,North Central,Kogi,adavi,Osara,7.6781587,6.4176771,8539.826171875,301.55230712890625,0.0017045700224116,-0.0159660920526186,2.134533746321956,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6363636363636364
